LeadId,Title,Industry,Employees,TimeZone,Stage,CreatedDate,OwnerEmployeeId,ConvertedOpportunityId,LeadSource,DisqualifiedReason
7540,Manager,Retail,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7541,,Advertising & Marketing,50,CST,Disqualified,20210105,5,,Purchased List,Not Interested
7542,,Technology,50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7543,,Business Services,50,,Disqualified,20210105,2,,Purchased List,Abandoned
7544,Manager,,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7545,SVP / VP,Consumer Discretionary,,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7546,SVP / VP,Advertising & Marketing,50,CST,Disqualified,20210105,5,,Purchased List,Abandoned
7547,C - Level,"Hotels, Restaurants & Leisure",50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7548,-,Construction & Engineering,1050,MST,New,20210105,,,Purchased List,
7549,President,Consumer Goods,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7550,,Internet Software & Services,150,EST,Disqualified,20210105,4,,Purchased List,Not Interested
7551,healthcare_services - owner,,150,MST,Disqualified,20210105,4,,Purchased List,Abandoned
7552,,Education Services,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7553,,Commercial Services & Supplies,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7554,C - Level,Professional Services,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7555,,Retailing,4550,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7556,Staff,,350,EST,Disqualified,20210105,1,,Purchased List,Unsubscribed/Do Not Call
7557,C - Level,Specialty Retail,50,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7558,Director,Other,250,CST,Disqualified,20210105,5,,Purchased List,Unsubscribed/Do Not Call
7559,SVP / VP,,250,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7560,Staff,Professional Services,50,,Disqualified,20210105,3,,Purchased List,Bad Email
7561,Manager,Professional Services,650,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7562,Director,,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7563,C - Level,Consumer Staples,50,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7564,Chief operating officer,Consumer Goods,150,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7565,Manager,Internet Software & Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7566,,,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7567,C - Level,Retail,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7568,Director,Healthcare,150,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7569,,Financial Services,50,,Disqualified,20210105,2,,Purchased List,Abandoned
7570,Director,Health Care Providers & Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7571,Owner,Internet Software & Services,,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7572,Manager,Consumer Staples,50,MST,Disqualified,20210105,3,,Purchased List,Wrong Contact
7573,,Education Services,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7574,C - Level,Consumer Discretionary,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7575,Chief Administrative Officer,Internet Software & Services,150,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7576,C - Level,Education Services,550,CST,Disqualified,20210105,5,,Purchased List,Abandoned
7577,C - Level,Automotive,50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7578,Staff,,5050,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7579,"Vice President, Operations","Textiles, Apparel & Luxury Goods",50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7580,President,Consumer Goods,150,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7581,,Consumer Discretionary,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7582,Manager,Finance,350,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7583,C - Level,Professional Services,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7584,Staff,Professional Services,250,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7585,C - Level,Health Care Providers & Services,,MST,Disqualified,20210105,2,,Purchased List,Abandoned
7586,Staff,Consumer Discretionary,50,EST,Disqualified,20210105,2,,Purchased List,Not Interested
7587,Owner,Commercial Services & Supplies,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7588,Student / Intern,Retail,150,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7589,Director,,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7590,HR Manager,Internet Software & Services,150,MST,Disqualified,20210105,5,,Purchased List,Abandoned
7591,Staff,Entertainment & Media,250,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7592,Director,software,250,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7593,Director of HR,Internet Software & Services,,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7594,Director,Entertainment & Media,50,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7595,"Director, Information Technology",ECommerce,350,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7596,,Consumer Goods,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7597,,,50,EST,Disqualified,20210105,3,,Purchased List,Not Interested
7598,President (title),Internet Software & Services,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7599,C - Level,Consumer Goods,50,,Disqualified,20210105,1,,Purchased List,Abandoned
7600,Staff,Media,550,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7601,C - Level,Internet Software & Services,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7602,Social & Digital Marketing,Automotive,,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7603,,Internet Software & Services,150,CST,Disqualified,20210105,5,,Purchased List,Abandoned
7604,SVP / VP,,50,PST,Disqualified,20210105,5,,Purchased List,Not Interested
7605,social media director,,,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7606,,"Hotels, Restaurants & Leisure",50,CST,Disqualified,20210105,3,,Purchased List,Abandoned
7607,Director,Consumer Staples,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7608,,Retailing,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7609,Manager,"Hotels, Restaurants & Leisure",650,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7610,APM,Retail,50,EST,Disqualified,20210105,5,,Purchased List,Wrong Contact
7611,Manager,Retail,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7612,,ECommerce,50,PST,Disqualified,20210105,2,,Purchased List,Not Interested
7613,General Manager,Internet Software & Services,50,MST,Disqualified,20210105,3,,Purchased List,Abandoned
7614,Manager,,50,CST,Disqualified,20210105,4,,Purchased List,Abandoned
7615,Project Manager,Professional Services,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7616,C - Level,Healthcare,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7617,Manager,Professional Services,50,EST,Disqualified,20210105,1,,Purchased List,Not Interested
7618,,Internet Software & Services,,PST,Disqualified,20210105,4,,Purchased List,Unsubscribed/Do Not Call
7619,Owner,Entertainment & Media,,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7620,"Director, Human Resources",Internet Software & Services,250,MST,Disqualified,20210105,3,,Purchased List,Abandoned
7621,Director,Automotive,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
7622,Owner,Organizations & Associations,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7623,Director,,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7624,Director,Consumer Discretionary,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7625,C - Level,,50,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
7626,C - Level,Business Services,150,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7627,Director,Consumer Packaged Goods,150,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7628,,Professional Services,250,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7629,Manager,Consumer Discretionary,50,MST,Disqualified,20210105,1,,Purchased List,Abandoned
7630,,Internet Software & Services,5050,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7631,SVP / VP,Internet Software & Services,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7632,C - Level,Internet Software & Services,50,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7633,consulting - owner,unlisted,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7634,SVP / VP,Professional Services,150,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7635,General Manager,Media,150,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7636,contact us,Consumer Discretionary,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
7637,Manager,Financial Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7638,Senior analyst,Retailing,,MST,Disqualified,20210105,5,,Purchased List,Abandoned
7639,"Founder, CEO",Real Estate,50,,Disqualified,20210105,3,,Purchased List,Unsubscribed/Do Not Call
7640,Director,,3550,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7641,SVP / VP,Other,350,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7642,,Media,50,CST,Disqualified,20210105,1,,Purchased List,Abandoned
7643,Staff,Consumer Discretionary,450,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
7644,Manager,Professional Services,250,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
7645,Manager,Trading Companies & Distributors,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7646,SVP / VP,Real Estate,250,MST,Disqualified,20210105,3,,Purchased List,Abandoned
7647,,,,MST,Disqualified,20210105,5,,Purchased List,Abandoned
7648,Manager,Advertising & Marketing,5050,EST,Disqualified,20210105,1,,Purchased List,Not Interested
7649,,Organizations & Associations,,MST,Disqualified,20210105,2,,Purchased List,Abandoned
7650,Manager,Consumer Discretionary,50,EST,Disqualified,20210105,4,,Purchased List,Unsubscribed/Do Not Call
7651,Boss,,150,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7652,N/A,Consumer Discretionary,,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7653,Director,Professional Services,,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7654,Manager,Advertising & Marketing,650,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7655,Director,Internet Software & Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7656,"Director, Operations",Finance,150,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7657,Other,Professional Services,50,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7658,Director,Health Care Providers & Services,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
7659,Director,,50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7660,,Consumer Staples,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7661,Director,Consumer Packaged Goods,50,EST,Disqualified,20210105,5,,Purchased List,Bad Email
7662,C - Level,Consumer Staples,50,EST,Disqualified,20210105,5,,Purchased List,Abandoned
7663,controller,Technology,50,,Disqualified,20210105,2,,Purchased List,Abandoned
7664,Staff,Professional Services,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7665,Staff,Consumer Packaged Goods,50,PST,Disqualified,20210105,2,,Purchased List,Abandoned
7666,,,150,CST,Disqualified,20210105,4,,Purchased List,Abandoned
7667,None,Non-profit,,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7668,C - Level,Restaurant,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7669,Director,ECommerce,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7670,Manager,Internet Software & Services,50,PST,Disqualified,20210105,4,,Purchased List,Unsubscribed/Do Not Call
7671,Manager,Consumer Discretionary,50,,Disqualified,20210105,5,,Purchased List,Abandoned
7672,,Diversified Financial Services,150,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7673,Manager,Consumer Discretionary,50,EST,Disqualified,20210105,5,,Purchased List,Not Interested
7674,Founder,,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7675,,,50,CST,Disqualified,20210105,5,,Purchased List,Abandoned
7676,HR Director,Retail,,PST,Disqualified,20210105,4,,Purchased List,Wrong Contact
7677,C - Level,Household Durables,50,,Disqualified,20210105,2,,Purchased List,Abandoned
7678,Student / Intern,Household Durables,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7679,SVP / VP,Consumer Staples,1050,CST,Disqualified,20210105,4,,Purchased List,Not Interested
7680,Manager,Consumer Goods,50,MST,Disqualified,20210105,3,,Purchased List,Bad Email
7681,Director,Consumer Discretionary,250,,Disqualified,20210105,1,,Purchased List,Abandoned
7682,Staff,Media,250,EST,Disqualified,20210105,2,,Purchased List,Abandoned
7683,Director,"Hotels, Restaurants & Leisure",50,EST,Disqualified,20210105,4,,Purchased List,Wrong Contact
7684,"Director, Human Resources",Professional Services,450,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7685,,Internet Software & Services,50,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7686,owner,Professional Services,150,EST,Disqualified,20210105,4,,Purchased List,Bad Email
7687,C - Level,Retail,150,EST,Disqualified,20210105,4,,Purchased List,Not Interested
7688,Social Media Specialist,Pharmaceuticals,,,Disqualified,20210105,2,,Purchased List,Abandoned
7689,Manager,Hospitality,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7690,SVP / VP,Entertainment & Media,50,CST,Disqualified,20210105,2,,Purchased List,Bad Email
7691,Director,Media,50,PST,Disqualified,20210105,1,,Purchased List,Unsubscribed/Do Not Call
7692,Manager,Technology,250,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7693,C - Level,Consumer Goods,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7694,Co-founder,Internet Software & Services,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7695,Director,Food Products,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7696,Marketing Coordinator,,150,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7697,,ATTRACTIONS,4050,EST,Disqualified,20210105,5,,Purchased List,Abandoned
7698,owner,Retail,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7699,,Internet Software & Services,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7700,Staff,,50,MST,Disqualified,20210105,5,,Purchased List,Abandoned
7701,,Internet Software & Services,50,EST,Disqualified,20210105,4,,Purchased List,Abandoned
7702,Chief Operating Officer,Pharmaceuticals,550,MST,Disqualified,20210105,3,,Purchased List,Abandoned
7703,Manager,Medical Devices,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7704,Staff,,550,CST,Disqualified,20210105,1,,Purchased List,Abandoned
7705,Chief Administrative Officer,Higher Education,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7706,Director,Financial Services,50,CST,Disqualified,20210105,2,,Purchased List,Not Interested
7707,C - Level,Entertainment & Media,450,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7708,C - Level,Automotive,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7709,Director,,50,PST,Disqualified,20210105,1,,Purchased List,Abandoned
7710,C - Level,Consumer Goods,50,PST,Disqualified,20210105,4,,Purchased List,Abandoned
7711,Manager,Consumer Discretionary,3550,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7712,,Retail,1050,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7713,Manager,Internet Software & Services,150,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7714,C - Level,Agency - Media,50,PST,Disqualified,20210105,5,,Purchased List,Abandoned
7715,"Director, Operations",Unknown,350,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7716,"Director, Operations",Professional Services,350,CST,Disqualified,20210105,2,,Purchased List,Abandoned
7717,Student / Intern,Consumer Staples,50,EST,Disqualified,20210105,3,,Purchased List,Abandoned
7718,Founder,Media & Entertainment,50,,Disqualified,20210105,5,,Purchased List,Abandoned
7719,Executive & Leadership,Education Services,,PST,Disqualified,20210105,3,,Purchased List,Abandoned
7720,C - Level,Internet Software & Services,50,EST,Disqualified,20210105,1,,Purchased List,Abandoned
7721,SVP / VP,Retail,50,,Disqualified,20210105,1,,Purchased List,Not Interested
